01000001100110,0000100101001,001000101100,00111000011,0010000100,000011000,00100011,1000100,000110,01010,1001,001,00,0,
11000001100100,1000000101001,001000001100,00110000011,0011000100,000011000,00100011,1000010,100110,00011,1001,001,00,0,
00010001100110,0000000101001,001000111100,00110000011,0011000110,000010000,00100011,0000010,000010,01111,1001,001,00,0,
11000001101011,0000000001001,001001001100,10110000011,0011000110,000011000,00000011,0000000,000110,00011,1001,001,00,1,
01010001100010,0000100101011,011000100100,00110000011,0011000100,000111000,00000011,1000010,000010,01010,1001,001,00,0,
01010101100110,0000100010001,001000101100,00111000011,0011000100,000011000,00110011,1000000,000010,11000,1001,000,00,0,
11000101101010,0000000101001,001001011100,00110000011,0011000110,000010000,00100011,0000010,000110,00001,1001,001,00,0,
00010001100110,0000110101011,001000101100,00110000001,0011000110,000011000,10000001,0000010,000010,01110,1001,001,00,0,
10100001100110,0000100101111,001000001100,00111000011,0010000100,000011001,00000011,1000100,000100,00010,0001,101,00,0,
10100001100100,1000000101101,001000001100,00111100011,0010000100,000011000,00100011,1000100,000100,00011,1001,001,00,0,
01000001100100,0000101110001,001000101100,00110000011,0010000100,000011000,01000011,1000110,100110,11000,1001,000,00,0,
01010000101100,0000100111001,001000011100,00110000001,0011100100,000010000,11100011,1000010,100010,01000,1001,000,00,0,
00000001100110,0000100001011,001000001100,00110000011,0011000100,000011001,00000011,1000010,000110,01110,0001,111,00,0,
11010001100100,1000000100001,001000001101,00111000011,0011000100,000011001,01000011,1000000,100011,00001,0001,001,00,0,
01000001100100,1000001111001,001000111100,00110000001,0010000100,000010000,10000011,1000110,100111,00000,1001,000,00,1,
00010001100100,1001000101101,001000000100,00111000011,0011000100,000011000,00000011,1000000,100011,00101,1001,001,00,1,
01010000101000,0000100101001,011000001100,00110000011,0011100110,000011000,01100011,0000010,100010,01000,1001,001,00,0,
00000011100110,0000100001011,001000000100,00110000001,0011000100,000011100,10000011,1000010,000100,01110,1001,111,00,0,
01000000000110,0000000001011,001000100110,00110000011,0010000100,000111000,00000011,1000110,000110,01010,1001,011,10,1,
00000011100100,0000110001011,001000000100,00110000001,0011000100,000011100,10000001,1101010,000100,01100,1001,111,00,0,
