10000010100000,0000011001000,100000100011,10000100001,0110100001,100011110,10000111,1101100,001000,00010,1000,100,00,1,
10000001100000,0000001001000,100000100001,10110100001,1110000100,100011111,00000001,1101100,101000,00011,1000,100,00,1,
10000000100000,0000011101100,100000100011,10000100001,0110100001,100011111,10000101,1100100,000100,00010,1000,100,00,1,
11010010100000,0000011011100,110000100011,10100000001,0110000000,100010110,11000111,1000000,000100,00010,1100,000,00,1,
11110011100000,0001001011100,100100100000,10100000000,1111000100,100110111,00100001,1000000,000100,00011,1000,000,00,0,
11110110100001,0000011011000,100100000001,00100000000,0110000000,111010111,10000001,1000000,010100,00011,1100,000,00,1,
11110111100000,0000001001000,100100100000,00100000000,0110000000,111010110,10100011,1000000,011100,00011,1100,000,00,1,
10000000100000,0000011101000,110000100010,10100000011,0110100000,100010111,11001101,1100000,001000,00010,1100,100,00,1,
10000010100010,0000011011100,100010000011,10011000001,0101000001,100010111,01000101,1000010,000100,00010,1100,000,00,1,
10000000100000,0000101111100,110000000011,10000000001,0111000011,100010111,01000101,1100010,100000,00010,1100,000,00,1,
10000001100000,0000101001100,100000100011,10000100001,0010100001,100011111,01000101,1100001,100001,00010,1000,100,00,1,
10000010100000,0011111001100,100010100011,10110000001,0111000000,100011110,01000111,0100000,000000,00010,1000,000,00,1,
10000011100000,0000101001100,110110100001,10100000000,0111000000,100011110,01000111,1100000,000000,00011,1000,100,00,1,
10100011100000,0001101001100,100100100001,10110100000,0110000000,100011111,11000101,1000000,000000,00011,1000,000,00,1,
10000010100010,0000111001000,100011000011,10001000001,0001000001,100010111,01001101,1000010,000001,00010,1100,100,00,1,
10000011100000,0001001001100,110000000010,10000000011,0001000011,100011111,00000101,1100010,000111,00010,1000,000,01,1,
10000010100000,0010111011101,100010100010,10010000011,0011000001,100010111,00000101,0100000,000001,00010,1100,000,00,1,
11110011100010,0000001011000,100000000011,10000000001,0110000001,100010110,11000111,1000000,010100,00010,1100,000,00,1,
10000000100010,0000111001010,110001000010,10100000011,0101000000,100011110,01001111,1000010,000010,00010,1000,100,00,1,
10000010100010,0000111001000,110011000010,10000000011,0101000001,100010110,01011111,1000010,000000,00010,1100,000,00,1,
