10000011101000,0000000001000,100010100011,10010000001,0010000101,100011111,00000101,1100100,001100,00010,1000,100,01,1,
10000010100000,0000011001100,110010100010,10000000011,0010000001,100010111,00000101,1100101,000100,00010,1100,100,01,1,
10000011101000,0000000001000,110010100001,10100000001,0110000000,100011111,10000101,1101100,001000,00011,1000,100,00,1,
11010011100000,0000001011000,110000100001,10000000001,0011000101,100010111,00000101,1000000,010100,00011,1100,000,01,1,
11000011100001,0000001001100,110010000001,10100000101,0011000100,100011111,00000101,1000000,000100,00011,1000,100,00,1,
10000010100000,0000011001000,100010100001,10010000001,0111000001,100010110,01000111,1100000,011100,00011,1100,000,00,1,
10000000100000,0000011101100,100000100011,10010100001,0110000001,100010111,11000101,1100000,000100,00010,1100,100,00,1,
10000011100000,0000001001100,100000100001,10100100001,0110100000,101010110,11000011,1100000,000100,00011,1100,100,00,1,
11010011100000,0001001011100,110100100011,10100000000,1110000000,111010110,00000011,1000000,000100,00010,1000,000,00,1,
11010011100010,0001001001100,110100000011,10100000000,0111000000,101011110,01000011,1000000,000100,00010,1000,000,00,1,
10000000100000,0000001111000,110010100010,10000000011,0011000001,100010110,01000111,1100000,110101,00010,1100,000,00,1,
11111011101011,0000000001000,100100000001,01100000000,1010000100,100010111,00000001,1000100,001100,00010,1100,100,00,1,
11010011100011,0000001011100,110000000001,11100000001,1010000000,111010110,00000011,1000000,000100,00010,1100,000,00,1,
10010011100010,0000001001100,110100000011,10100000000,1110000010,110011110,00000011,1000100,000100,00010,1000,100,00,1,
10000011100000,0001101001100,110110000011,10100000000,0110000000,100011111,11000101,1100010,000000,00010,1000,000,00,1,
10000010100000,0001011011100,110010000011,10000000001,0011000001,100010111,01000101,1100010,000101,00010,1000,000,00,1,
10000011100000,0000001001000,100011100001,10101000001,0101000000,100010111,01010101,1100000,011000,00011,1100,000,00,1,
11111110100011,0000011011000,101100000001,00100000000,1010000000,111010111,00000000,1000000,010100,00010,1100,000,00,1,
11111110100101,0000011001000,100100000001,00100000000,0011000100,100010111,00000001,1000000,011100,00011,1100,000,00,1,
11110011100010,0000001001000,100000000011,10000000001,0010000001,100010111,00000101,1000001,011101,00010,1100,000,01,1,
