10000001101000,0000000001000,100010100001,10110000001,0110000000,100010111,10000101,1101100,101000,00011,1100,100,00,1,
11100011100000,0000001001000,100000100001,10110000001,0110000100,100010111,00000101,1000100,001100,00011,1100,100,00,1,
10000010100000,0000011001000,110010000011,10100000101,0010000100,100011111,00000101,1101110,001000,00010,1000,100,00,1,
11100010100000,0000011001000,100000100010,10010000011,0011000101,100010111,00000101,1000000,001100,00010,1100,100,01,1,
11100011100000,0000001001100,100100100001,11110000000,1011000100,100110111,00000001,1000000,000100,00011,1100,100,00,0,
10000000100000,0000011101010,110000000011,10100010101,0011010010,100010110,00000111,1000010,011000,00010,1100,000,00,1,
10000000100000,0010011111010,100010000010,10110000111,0011000100,100010110,00000111,0000010,010100,00010,1100,000,00,1,
11010010100000,0000011001100,110000100011,10100000101,0010000100,100010111,00000101,1000100,000100,00010,1100,100,00,1,
10100011100000,0000001001100,100000100001,10010100001,0110000001,100010110,10000111,1000100,000100,00011,1100,100,00,1,
11110011101001,0000000001000,101100000001,10100000000,1110000100,100110111,00000000,1000100,001100,00011,1100,100,00,0,
10000000100000,0000001101000,110110000011,11100000100,0010011100,100010111,00000001,1101010,101000,00010,1100,000,00,1,
11000011100001,0000001001000,110110000001,10100000000,0110000000,100010111,10000101,1000100,001100,00011,1100,100,00,1,
11010011101001,0000000001000,110000000001,10100000001,0110000000,100011111,11000101,1000000,001100,00011,1000,100,00,1,
11000010100010,0000011001000,100010000010,10010000011,0111000001,100010111,01001101,1000000,001000,00010,1100,100,00,1,
11100010100001,0010011001100,100100000001,10110000000,0111000000,101110111,01000001,0000000,000100,00011,1100,100,00,0,
11000000100000,1000011001000,101110100001,10110000000,0110000000,100010111,11000100,1000000,011100,00011,1100,000,00,1,
10000011100010,0000001001000,100010000011,10110000001,0110000000,100010110,11011111,1000010,001000,00010,1100,000,00,1,
10010011100010,0001001011100,110000000011,10100000001,0110000110,100010111,00000101,1000100,000100,00010,1000,000,00,1,
11110011101100,0000000001000,100000100111,00000000100,0010000100,100010110,00000111,1000100,001100,00010,1100,100,01,1,
11010011100010,0000101011000,110000000010,10100000011,0110000000,100010110,11010111,1000000,000000,00010,1100,000,00,1,
