11010011100000,0000001011000,110100100011,11100000100,0011000100,100010110,00000011,1000000,010100,00010,1100,000,00,1,
10000011100000,0000001001100,100010000011,10110000001,1110000100,100011110,00000011,1100110,000100,00010,1000,100,00,1,
10000011101000,0000000001000,110010000010,10100000011,0110000000,100011111,10000101,1101110,001000,00010,1000,100,00,1,
10000001100000,0000001001000,110010000011,10000000001,0010000001,100010110,10000111,1101111,101000,00010,1100,100,00,1,
10000001100000,0000001001000,100010100010,10010000011,0010000001,100010111,00000101,1110101,111000,00010,1100,000,01,1,
11000010100010,0000011011100,110010000011,11100000101,0011000100,100010110,00000011,1000000,000100,00010,1100,000,00,1,
10000010100000,0000011001000,100010000011,11110000001,1011000000,101010110,00000011,1100010,011100,00010,1100,000,00,1,
10000001101000,0000000001000,100000100010,10010100011,1110000101,100010110,00000011,1100100,101100,00010,1100,100,00,1,
10000000100000,0000011101000,100010000010,10010000011,1110000001,111011110,00000011,1100010,001100,00010,1000,100,00,1,
11000000100000,1010011001100,101110100011,10110000000,1111000000,101010111,00000000,0000000,000100,00010,1100,100,00,1,
11010010100001,0000011001100,111100000001,10100000000,1110000000,110010111,00000000,1000100,000100,00011,1100,100,00,1,
10010011100000,0000001001000,110000000011,10000000001,0011111011,100010111,00010101,1000000,001000,00010,1101,000,00,1,
11000000100000,1001011011100,110110100011,11100000000,1010000000,111010111,00000001,1000000,000100,00010,1000,000,00,1,
10000010100000,0000011001000,100010100001,10010000001,0010000001,100010111,00010101,1111001,001000,00011,1101,000,00,1,
10000010100000,0010011001000,100000100011,10000110001,0011110000,100010111,00000101,0100000,011000,00010,1101,000,01,1,
10000011100000,0000001001000,100000100001,10000110001,0011111000,100010110,00000111,1100000,001000,00011,1101,000,01,1,
10010010100000,0000011011000,110000110010,10000010000,0011110000,100010110,00000111,1000000,010000,00010,1110,000,11,1,
10000001100000,0000001001000,100000110010,10000111000,0011101000,100010110,00000111,1100000,101000,00010,1110,000,11,1,
10000001100000,0000001001000,100000110000,10000111000,0011101000,100010111,00000101,1100000,101000,10010,1111,000,01,1,
10010011100000,0000001001000,110000110000,10000010000,0010110000,100010110,00010111,1010000,011000,10011,1101,000,00,1,
