01000001101110,0000100111001,001000001100,00110000011,0010000100,000011000,00100011,1000110,000110,01010,1001,000,00,0,
11010001100100,1000100101011,001000001100,00111000011,0011000100,000011001,00000011,1000000,100010,00010,0001,001,00,0,
11010001100100,1000100111011,001000001100,00110000001,0011000110,000011000,10000011,0000010,100010,00010,1001,000,00,0,
00010101100100,0000100111001,001000001100,00110000001,0011000110,000011000,11100011,0000010,000010,01100,1001,100,00,0,
00000101100110,0001100101001,001000100100,10110000011,0011000110,000111001,00100011,0000000,000110,00100,0001,001,00,0,
00010101100100,0000100001001,001000101100,00111000011,0011000100,000011000,01101011,1000000,000010,01100,1001,001,00,0,
01010000101000,0000100101001,011000011100,00111100011,0011100100,000010000,00100011,1000000,100000,01010,1001,001,00,0,
10001011101100,0000000111011,001000000100,00110100011,0011000100,000011100,00000011,1100000,000100,00010,1001,000,00,1,
01011001100100,0000100001011,001000000100,00110000011,0011000110,000111001,00000011,0000010,100010,01010,0001,011,00,0,
01010001100010,0000000011011,011000101100,00110000011,0011000110,000011000,00000011,0000010,000010,01010,1001,010,00,1,
01010000101100,0000110111011,001000001100,00110000001,0011100100,000011000,10000001,1000010,100010,01010,1001,000,00,0,
00010001101100,0000100001001,001000001100,00110000011,0011000100,000011001,00001011,1100010,100000,01010,0001,111,00,0,
00101011100100,0000100011011,001000000100,00110100011,0011000100,000111100,00000011,1000000,000100,01010,1001,010,00,0,
00011001100000,0000000101001,001000000100,00110000011,1011000100,000111100,00000011,1000010,100011,01001,1001,001,00,1,
01001001000000,0000001101011,001001000100,00110000001,0011000110,001011001,10000011,0000010,101110,01000,0001,001,00,1,
10011001100100,0001001101001,001000000100,00110000001,0011000110,000011100,11000011,0000010,100011,00000,1001,001,00,0,
00011001100010,0001100101011,001000000100,00110000001,1011000110,000111101,10000011,0000010,000010,00010,0001,001,00,0,
01010001100100,0001100001001,001000100100,10111000011,0011000100,100111010,00000011,0000000,100010,00010,1001,001,00,0,
00011001100010,0000000001011,001000000100,00110000011,1011000100,000111111,00000011,1000010,000010,00010,0001,011,00,1,
01110001000010,0001100001001,011000100110,10111000011,0011000100,100111011,00000011,0000000,000000,00010,0001,001,00,0,
