00100101101110,0000100101001,001000001100,00111000011,0010000100,000011000,00100011,1000100,000100,01000,1001,101,00,0,
01010101101110,0000100011001,001000011100,00110000011,0011000100,000010000,00101011,1000010,000010,01000,1001,000,00,0,
01001001111110,0000000110001,001000000100,00110000001,0011000100,000011000,10000011,1000010,000110,10011,1001,000,00,1,
01000001111100,0000000110001,001000011100,00111000011,0011000100,000010000,00100011,1000000,100110,10011,1001,000,00,0,
01010001101100,0100100101011,001000001100,00110000011,0011000100,000011000,00000001,1000010,100010,01010,1001,001,00,0,
01000001100110,1000000101011,001000101100,00110000001,0011000110,000011000,10000011,0000010,000110,00010,1001,001,00,1,
01000101111100,0000100110001,001000001100,00110000001,0011000100,000011000,11100011,1000010,000110,10000,1001,000,00,0,
01000001101010,0000100111011,011001011100,00111000011,0011000100,000010000,00000011,1000000,000010,01010,1001,000,00,0,
01000000100110,0001000111001,001000100100,10110000011,0011000110,000111000,00000011,0000000,000110,00011,1001,000,10,1,
00010001100100,0000000111001,001000100100,00110000011,0011000100,000111000,00100011,1100010,100000,01111,1001,000,00,0,
01000001100010,0000100001001,011001101100,10111000011,0011000100,000011000,00001011,0000000,000010,01010,1001,011,00,0,
01000001000110,1000000111011,001000111110,00110000001,0011000110,000010000,10000011,0000010,000110,00010,1001,000,00,1,
01000111000010,0000100010001,001101111100,00110000001,0010000100,000010000,10110011,1000110,000100,11000,1001,000,00,0,
00010001101000,0000000111001,001000000100,00110000011,1011001100,000011100,00100011,1000010,100010,01011,1001,000,00,0,
01110101000110,0000100110001,001100101100,10111000011,0011000100,000011000,00100011,0000000,000000,11000,1001,000,00,0,
00011001100000,0000000101001,001000000100,00110000001,1011000100,000111100,10000011,1000010,100010,01011,1001,001,00,1,
01000100111100,0000100110001,001000001100,00111000011,0011000100,000011000,00100111,1000000,000110,10000,1001,000,10,0,
01010000100000,0000000001011,011000101100,00110000001,0011100100,000011001,10000011,1100010,100000,01010,0001,011,00,1,
01000000000110,0000000111001,001100100110,10111000011,0011000100,000111000,00100011,0000000,000110,01001,1001,000,10,0,
10000100101100,0000000101001,001000000100,00110000001,0111000110,000011100,11100111,0000010,000010,00001,1001,101,00,0,
