11100000100000,0100011001000,100100100001,10110000000,0111000100,100010111,00000101,1000000,011100,00011,1100,000,00,1,
11100000100000,0100011001000,100000100011,10110000001,0110000100,100010111,00000101,1000100,001100,00010,1100,100,00,1,
10100010100000,0000011011000,100000100011,10011100001,0101000101,100010111,00000101,1000000,010100,00010,1100,000,00,1,
11100010100000,0000011011100,100100100001,11111000000,1001000100,100010110,00000011,1000000,000100,00011,1100,000,00,1,
10010011100000,0000001001100,101100100001,10100100000,0110100100,100010111,00000100,1000100,000100,00011,1100,100,00,1,
10000000100000,0000001111000,110010000011,10100000001,0110000000,110010110,10000011,1100110,110100,00010,1100,000,00,1,
10000000100000,0000001101100,100010000010,10010000011,1110000001,111010110,00000011,1100010,100100,00010,1100,100,00,1,
10000000100000,0000011111100,100010000010,10110000111,0010000100,100010111,00000101,1100110,000100,00010,1100,000,00,1,
10000000100000,0000011101100,110110000011,10100000000,0111000100,100010110,00000111,1100010,000100,00010,1100,100,00,1,
10000000100000,0000011101100,110000100001,10000000001,0111100001,101011110,01000011,1100000,000100,00011,1000,100,00,1,
10000000100000,0000011101100,100110000011,11110000000,1010000000,111010110,00000011,1100010,000100,00010,1100,100,00,1,
10000000100000,0001001111100,110011000011,10100000001,1101000100,100010111,00000001,1100010,100100,00010,1000,000,00,1,
10000000100000,1000011111110,110010000011,10100000101,0011000100,100010110,00000111,1000000,000100,00010,1100,000,00,1,
11000010100010,0000011001000,100111000011,10101000100,0001001100,100011111,00000101,1000000,001000,00010,1000,100,00,1,
10000000100000,0000011101100,110011000011,10000000001,0001000001,100011111,01000101,1100010,000101,00010,1000,100,00,1,
10000000100000,0000011101000,110010100011,10000000001,0110000001,101010110,11000011,1100000,001100,00010,1100,100,00,1,
10010010100000,0000011011100,110000000011,10100000001,0110100110,100010110,00000111,1000100,000100,00010,1100,000,00,1,
10010010100000,0000011001100,110000000011,10000000001,1111100011,101010110,00000011,1000000,000100,00010,1100,100,00,1,
10000010100010,0000011001000,100011000010,10001000011,1101000101,100011111,00000001,1000010,001100,00010,1000,100,00,1,
10000000100010,0000011011110,110001000011,10100000001,1101000000,101010111,00000001,1000010,000110,00010,1100,000,00,1,
