11000011101010,0000000001000,100010000011,10110000001,0111001100,100010111,00000101,1000000,001000,00010,1100,100,00,1,
10000010100000,0000011001000,100010000011,10110000001,0110011100,100010110,00000111,1101010,001000,00010,1100,000,00,1,
10000010100010,0000011001000,110111000011,10100000100,0001001100,100010110,00000111,1000010,001000,00010,1100,100,00,1,
10000010100000,0000011001000,110010100011,10100000001,0111000000,100010110,01000111,1100000,011100,00010,1100,000,00,1,
10000000100000,0000011101010,110010000010,10100000011,0111000100,100010110,00000111,1000010,011100,00010,1100,000,00,1,
11000000100000,1100011001000,100100100000,11110000000,1010000000,110010111,00100001,1000100,011100,00011,1100,000,00,1,
11000000100010,1100011011000,100000000011,10110000001,0111010000,100010111,00010101,1000000,010000,00010,1100,000,00,1,
10000011101000,0000000001000,100010000010,10010000110,0010010100,100010111,00000101,1110010,011000,00010,1100,000,11,1,
10000000100000,0000011111000,100100100000,10110100000,0111000000,100110111,01100101,1100000,010100,00011,1100,000,00,0,
11000000100011,1010011001000,111110000001,10100000000,0111010000,100010111,00010100,0000000,011000,00010,1100,000,00,1,
11000011100010,0000001001000,100110000011,10110000000,0111001000,100010110,00011111,1000000,001000,00010,1100,000,00,1,
10000000100010,0000011001010,110110000011,10100000000,0111001000,100010111,00011101,1000010,001000,00010,1100,000,00,1,
11000010100000,0000111011100,100010100010,10110000011,0111000000,100010111,01000101,1000000,000000,00010,1100,000,00,1,
10000000100000,1000011101000,110010100011,10000000001,0011000001,100010110,01001111,1000000,001001,00010,1100,100,00,1,
10000011100010,0000001001000,110000000010,10100000111,0010000110,100010110,00000111,1011110,001000,00010,1100,000,00,1,
10000000100000,1000011111000,101110100001,10110000000,0111000000,100110111,01010100,1000000,010000,00011,1100,000,00,0,
10000010100000,0000011001000,110010100011,10000000001,0010000001,100010110,01001111,1100001,001001,00010,1100,100,00,1,
11000000100000,1110011001000,100000100010,10010000011,0111000001,101011110,01000011,0000000,001100,00010,1000,100,00,1,
10000000100010,0000011001010,100010000010,10110000011,0110000100,100010110,00000111,1000110,011100,00010,1100,000,00,1,
10000000100010,0000011011110,100010000011,10110000001,0110000100,100010111,00000101,1000110,000100,00010,1100,000,00,1,
